Iter,normal,RAND,double,dueling
59739,5612.9,0.907570212,5885.171063,
59740,5613,0.341108942,5715.332683,
59741,5613.1,0.513340761,5767.102228,
59742,5613.2,0.112445558,5646.933668,
59743,5613.3,0.227957354,5681.687206,
59744,5613.4,0.799636871,5853.291061,
59745,5613.5,0.456668583,5750.500575,
59746,5613.6,0.581240483,5787.972145,
59747,5613.7,0.067426564,5633.927969,
59748,5613.8,0.236102089,5684.630627,
59749,5613.9,0.490815299,5761.14459,
59750,5614,0.389777822,5730.933347,
59751,5614.1,0.404299829,5735.389949,
59752,5614.2,0.810781286,5857.434386,
59753,5614.3,0.877063453,5877.419036,
59754,5614.4,0.997478545,5913.643564,
59755,5614.5,0.945612782,5898.183835,
59756,5614.6,0.913780174,5888.734052,
59757,5614.7,0.606276754,5796.583026,
59758,5614.8,0.710860822,5828.058247,
59759,5614.9,0.561578726,5783.373618,
59760,5615,0.743818986,5838.145696,
59761,5615.1,0.716405409,5830.021623,
59762,5615.2,0.928914119,5893.874236,
59763,5615.3,0.516334172,5770.200252,
59764,5615.4,0.543786143,5778.535843,
59765,5615.5,0.681069883,5819.820965,
59766,5615.6,0.484649155,5760.994746,
59767,5615.7,0.748258405,5840.177521,
59768,5615.8,0.8927818,5883.63454,
59769,5615.9,0.682626533,5820.68796,
59770,5616,0.36178662,5724.535986,
59771,5616.1,0.988834328,5912.750298,
59772,5617.1,0.398537128,5736.661138,
59773,5617.2,0.565971543,5786.991463,
59774,5617.3,0.254315281,5693.594584,
59775,5617.4,0.707072278,5829.521683,
59776,5617.5,0.435028382,5748.008515,
59777,5617.6,0.218496288,5683.148886,
59778,5617.7,0.525447233,5775.33417,
59779,5617.8,0.853749168,5873.92475,
59780,5617.9,0.724452839,5835.235852,
59781,5618,0.968458351,5908.537505,
59782,5618.1,0.60954158,5800.962474,
59783,5618.2,0.650781826,5813.434548,
59784,5618.3,0.363689852,5727.406956,
59785,5618.4,0.653256347,5814.376904,
59786,5618.5,0.462975459,5757.392638,
59787,5618.6,0.253277075,5694.583122,
59788,5618.7,0.701718665,5829.2156,
59789,5618.8,0.506115573,5770.634672,
59790,5618.9,0.314297991,5713.189397,
59791,5619,0.592329377,5796.698813,
59792,5619.1,0.93694933,5900.184799,
59793,5619.2,0.813713331,5863.313999,
59794,5619.3,0.646174527,5813.152358,
59795,5619.4,0.93003445,5898.410335,
59796,5619.6,0.933446289,5899.633887,
59797,5619.7,0.855532459,5876.359738,
59798,5619.8,0.671451492,5821.235448,
59799,5619.9,0.185176369,5675.452911,
59800,5620,0.794410845,5858.323253,
59801,5620.1,0.678602231,5823.680669,
59802,5620.2,0.882821493,5885.046448,
59803,5620.3,0.156250543,5667.175163,
59804,5620.4,0.226148399,5688.24452,
59805,5620.5,0.428556349,5749.066905,
59806,5620.6,0.128820009,5659.246003,
59807,5621.6,0.514544658,5775.963398,
59808,5621.7,0.860886658,5879.965997,
59809,5621.8,0.86831731,5882.295193,
59810,5621.9,0.203844811,5683.053443,
59811,5622,0.949959242,5906.987773,
59812,5622.1,0.998710318,5921.713095,
59813,5622.2,0.494024304,5770.407291,
59814,5622.3,0.902545514,5893.063654,
59815,5622.4,0.446728341,5756.418502,
59816,5622.5,0.519155422,5778.246627,
59817,5622.6,0.343850505,5725.755152,
59818,5622.7,0.33765456,5723.996368,
59819,5622.8,0.485902143,5768.570643,
59820,5622.9,0.576278046,5795.783414,
59821,5623,0.792568511,5860.770553,
59822,5623.1,0.955440312,5909.732094,
59823,5623.2,0.774369263,5855.510779,
59824,5623.3,0.301282954,5713.684886,
59825,5623.4,0.772377858,5855.113357,
59826,5623.5,0.173813378,5675.644013,
59827,5623.6,0.352632947,5729.389884,
59828,5623.7,0.656064029,5820.519209,
59829,5623.8,0.744304064,5847.091219,
59830,5623.9,0.54845457,5788.436371,
59831,5624,0.902451682,5894.735505,
59832,5624.1,0.439246059,5755.873818,
59833,5624.2,0.890847738,5891.454321,
59834,5624.3,0.682446142,5829.033843,
59835,5624.4,0.405994709,5746.198413,
59836,5624.5,0.538663485,5786.099045,
59837,5624.6,0.414105932,5748.831779,
59838,5624.7,0.744573352,5848.072006,
59839,5624.8,0.516301734,5779.69052,
59840,5624.9,0.913975365,5899.092609,
59841,5625,0.284571597,5710.371479,
59842,5625.1,0.942222117,5907.766635,
59843,5625.2,0.757526404,5852.457921,
59844,5625.3,0.585386744,5800.916023,
59845,5626.3,0.481629094,5770.788728,
59846,5626.4,0.504740058,5777.822017,
59847,5626.5,0.000215333,5626.5646,
59848,5626.6,0.046005088,5640.401527,
59849,5626.7,0.697060191,5835.818057,
59850,5626.8,0.963718662,5915.915599,
59851,5626.9,0.029661152,5635.798346,
59852,5627,0.116869447,5662.060834,
59853,5627.1,0.720842359,5843.352708,
59854,5627.2,0.112684126,5661.005238,
59855,5627.3,0.261855637,5705.856691,
59856,5627.4,0.769989675,5858.396902,
59857,5627.5,0.482351865,5772.20556,
59858,5627.6,0.795218974,5866.165692,
59859,5627.7,0.46511983,5767.235949,
59860,5627.8,0.840934129,5880.080239,
59861,5627.9,0.897024198,5897.007259,
59862,5628,0.973617558,5920.085267,
59863,5628.1,0.814332577,5872.399773,
59864,5628.2,0.474113985,5770.434195,
59865,5628.3,0.758338744,5855.801623,
59866,5628.4,0.375296923,5740.989077,
59867,5628.5,0.932707865,5908.312359,
59868,5628.6,0.059043995,5646.313198,
59869,5628.7,0.502908973,5779.572692,
59870,5628.8,0.991631731,5926.289519,
59871,5628.9,0.127469971,5667.140991,
59872,5629,0.065481268,5648.64438,
59873,5629.1,0.694924274,5837.577282,
59874,5629.2,0.519304804,5784.991441,
59875,5629.3,0.54444544,5792.633632,
59876,5629.4,0.38177896,5743.933688,
59877,5629.5,0.918391377,5905.017413,
59878,5629.6,0.002971379,5630.491414,
59879,5629.7,0.814851993,5874.155598,
59880,5629.8,0.792094449,5867.428335,
59881,5630.8,0.240317413,5702.895224,
59882,5630.9,0.476992232,5773.99767,
59883,5631,0.538651734,5792.59552,
59884,5631.1,0.741811225,5853.643368,
59885,5631.2,0.504366076,5782.509823,
59886,5631.3,0.927492852,5909.547856,
59887,5631.4,0.077973359,5654.792008,
59888,5631.5,0.29789105,5720.867315,
59889,5631.6,0.044076662,5644.822998,
59890,5631.7,0.523670086,5788.801026,
59891,5631.8,0.089391685,5658.617506,
59892,5631.9,0.001694071,5632.408221,
59893,5632,0.892623993,5899.787198,
59894,5632.1,0.665409902,5831.72297,
59895,5632.3,0.911431625,5905.729487,
59896,5632.4,0.830371298,5881.511389,
59897,5632.5,0.098907869,5662.172361,
59898,5632.6,0.472595021,5774.378506,
59899,5632.7,0.338584983,5734.275495,
59900,5632.8,0.038641214,5644.392364,
59901,5632.9,0.560233877,5800.970163,
59902,5633,0.272813146,5714.843944,
59903,5633.1,0.572912665,5804.973799,
59904,5633.2,0.994760679,5931.628204,
59905,5633.3,0.562837299,5802.15119,
59906,5633.4,0.696948846,5842.484654,
59907,5633.5,0.483505892,5778.551768,
59908,5633.6,0.791328664,5870.998599,
59909,5633.7,0.484557649,5779.067295,
59910,5633.8,0.786396833,5869.71905,
59911,5633.9,0.866620782,5893.886234,
59912,5634,0.458257777,5771.477333,
59913,5634.1,0.915241338,5908.672401,
59914,5634.2,0.443416545,5767.224964,
59915,5634.3,0.209994876,5697.298463,
59916,5634.4,0.602986461,5815.295938,
59917,5634.5,0.727897524,5852.869257,
59918,5635.5,0.466705641,5775.511692,
59919,5635.6,0.418995917,5761.298775,
59920,5635.7,0.109075758,5668.422727,
59921,5635.8,0.444797527,5769.239258,
59922,5635.9,0.897176303,5905.052891,
59923,5636,0.034676866,5646.40306,
59924,5636.1,0.608841639,5818.752492,
59925,5636.2,0.474249818,5778.474946,
59926,5636.3,0.921563932,5912.76918,
59927,5636.4,0.030752066,5645.62562,
59928,5636.5,0.317278549,5731.683565,
59929,5636.6,0.960303554,5924.691066,
59930,5636.7,0.351428114,5742.128434,
59931,5636.8,0.197974533,5696.19236,
59932,5636.9,0.693984221,5845.095266,
59933,5637,0.993420858,5935.026257,
59934,5637.1,0.710903995,5850.371198,
59935,5637.2,0.629655464,5826.096639,
59936,5637.3,0.385789195,5753.036758,
59937,5637.4,0.142068637,5680.020591,
59938,5637.5,0.951172076,5922.851623,
59939,5637.6,0.399473301,5757.44199,
59940,5637.7,0.710580127,5850.874038,
59941,5637.8,0.564316545,5807.094963,
59942,5637.9,0.572029907,5809.508972,
59943,5638,0.625705352,5825.711606,
59944,5638.1,0.502615933,5788.88478,
59945,5638.2,0.9321419,5917.84257,
59946,5638.3,0.687474647,5844.542394,
59947,5638.4,0.457391266,5775.61738,
59948,5638.5,0.056053218,5655.315966,
59949,5638.6,0.185726679,5694.318004,
59950,5638.7,0.06254976,5657.464928,
59951,5638.8,0.955507348,5925.452204,
59952,5638.9,0.758189865,5866.35696,
59953,5639,0.430364434,5768.10933,
59954,5640,0.227825454,5708.347636,
59955,5640.1,0.182074947,5694.722484,
59956,5640.2,0.97346266,5932.238798,
59957,5640.3,0.08886842,5666.960526,
59958,5640.4,0.897188453,5909.556536,
59959,5640.5,0.984697753,5935.909326,
59960,5640.6,0.981964044,5935.189213,
59961,5640.7,0.242291973,5713.387592,
59962,5640.8,0.785726917,5876.518075,
59963,5640.9,0.691603803,5848.381141,
59964,5641,0.083256919,5665.977076,
59965,5641.1,0.808443457,5883.633037,
59966,5641.2,0.482267697,5785.880309,
59967,5641.3,0.449853938,5776.256181,
59968,5641.4,0.972514675,5933.154402,
59969,5641.5,0.238175268,5712.95258,
59970,5641.6,0.383456755,5756.637026,
59971,5641.7,0.226466629,5709.639989,
59972,5641.8,0.924215229,5919.064569,
59973,5641.9,0.629356512,5830.706954,
59974,5642,0.550383771,5807.115131,
59975,5642.1,0.785304909,5877.691473,
59976,5642.2,0.361383161,5750.614948,
59977,5642.3,0.398229254,5761.768776,
59978,5642.4,0.037879535,5653.763861,
59979,5642.5,0.840527345,5894.658204,
59980,5642.6,0.997469769,5941.840931,
59981,5642.7,0.90998459,5915.695377,
59982,5642.8,0.839004339,5894.501302,
59983,5642.9,0.51187062,5796.461186,
59984,5643,0.855230297,5899.569089,
59985,5643.1,0.57773634,5816.420902,
59986,5643.2,0.687120018,5849.336005,
59987,5643.3,0.696242013,5852.172604,
59988,5643.4,0.169312337,5694.193701,
59989,5643.5,0.129984551,5682.495365,
59990,5643.6,0.161547849,5692.064355,
59991,5643.7,0.138122151,5685.136645,
59992,5644.7,0.047203198,5658.860959,
59993,5644.8,0.185445266,5700.43358,
59994,5645,0.638394291,5836.518287,
59995,5645.1,0.467653198,5785.395959,
59996,5645.2,0.96266687,5934.000061,
59997,5645.3,0.191966947,5702.890084,
59998,5645.4,0.797259664,5884.577899,
59999,5645.5,0.160071281,5693.521384,
60000,5645.6,0.422854336,5772.456301,
60001,5645.7,0.635426587,5836.327976,
60002,5645.8,0.748118017,5870.235405,
60003,5645.9,0.782039784,5880.511935,
60004,5646,0.737971392,5867.391418,
60005,5646.1,0.17976684,5700.030052,
60006,5646.2,0.872181984,5907.854595,
60007,5646.3,0.230480917,5715.444275,
60008,5646.4,0.627288054,5834.586416,
60009,5646.5,0.881426798,5910.928039,
60010,5646.6,0.129193309,5685.357993,
60011,5646.7,0.863136796,5905.641039,
60012,5646.8,0.985133708,5942.340113,
60013,5646.9,0.729245968,5865.67379,
60014,5647,0.985039475,5942.511842,
60015,5647.1,0.893854235,5915.256271,
60016,5647.2,0.507271872,5799.381562,
60017,5647.3,0.719034043,5863.010213,
60018,5647.4,0.403343404,5768.403021,
60019,5647.5,0.447547597,5781.764279,
60020,5647.6,0.044251237,5660.875371,
60021,5647.7,0.237344547,5718.903364,
60022,5647.8,0.731315903,5867.194771,
60023,5647.9,0.840547285,5900.064186,
60024,5648,0.033104241,5657.931272,
60025,5648.1,0.978543661,5941.663098,
60026,5648.2,0.880265464,5912.279639,
60027,5649.2,0.66231184,5847.893552,
60028,5649.3,0.273264238,5731.279271,
60029,5649.4,0.734358522,5869.707557,
60030,5649.5,0.308168359,5741.950508,
60031,5649.6,0.888420452,5916.126136,
60032,5649.7,0.715313489,5864.294047,
60033,5649.8,0.732507794,5869.552338,
60034,5649.9,0.959159976,5937.647993,
60035,5650,0.859744458,5907.923337,
60036,5650.1,0.869228721,5910.868616,
60037,5650.2,0.853590121,5906.277036,
60038,5650.3,0.33588053,5751.064159,
60039,5650.4,0.411090972,5773.727292,
60040,5650.5,0.229010573,5719.203172,
60041,5650.6,0.511015304,5803.904591,
60042,5650.7,0.652640304,5846.492091,
60043,5650.8,0.557909417,5818.172825,
60044,5650.9,0.124981607,5688.394482,
60045,5651,0.545014794,5814.504438,
60046,5651.1,0.731786636,5870.635991,
60047,5651.2,0.305789136,5742.936741,
60048,5651.3,0.061686232,5669.80587,
60049,5651.4,0.98989913,5948.369739,
60050,5651.5,0.255733751,5728.220125,
60051,5651.6,0.290236814,5738.671044,
60052,5651.7,0.811007969,5895.002391,
60053,5651.8,0.241530915,5724.259275,
60054,5651.9,0.213559241,5715.967772,
60055,5652,0.536268407,5812.880522,
60056,5652.1,0.900408456,5922.222537,
60057,5652.2,0.74446779,5875.540337,
60058,5652.3,0.346200033,5756.16001,
60059,5652.4,0.449666837,5787.300051,
60060,5652.5,0.001452054,5652.935616,
60061,5652.6,0.106391033,5684.51731,
60062,5652.7,0.080996827,5676.999048,
60063,5652.8,0.407106066,5774.93182,
60064,5652.9,0.229251734,5721.67552,
60065,5653.9,0.037178464,5665.053539,
60066,5654,0.282527041,5738.758112,
60067,5654.1,0.448897864,5788.769359,
60068,5654.2,0.647225307,5848.367592,
60069,5654.3,0.195889282,5713.066784,
60070,5654.4,0.670053487,5855.416046,
60071,5654.5,0.611860667,5838.0582,
60072,5654.6,0.098390236,5684.117071,
60073,5654.7,0.03847447,5666.242341,
60074,5654.8,0.660685948,5853.005785,
60075,5654.9,0.842672257,5907.701677,
60076,5655,0.265779998,5734.734,
60077,5655.1,0.014098627,5659.329588,
60078,5655.2,0.462395194,5793.918558,
60079,5655.3,0.09200934,5682.902802,
60080,5655.4,0.911383602,5928.815081,
60081,5655.5,0.454158066,5791.74742,
60082,5655.6,0.993407508,5953.622253,
60083,5655.7,0.277543265,5738.96298,
60084,5655.8,0.258880046,5733.464014,
60085,5655.9,0.177274517,5709.082355,
60086,5656,0.689848456,5862.954537,
60087,5656.1,0.663426295,5855.127889,
60088,5656.2,0.146730396,5700.219119,
60089,5656.3,0.699767102,5866.230131,
60090,5656.4,0.892339236,5924.101771,
60091,5656.5,0.581149924,5830.844977,
60092,5656.6,0.503379244,5807.613773,
60093,5656.8,0.671646427,5858.293928,
60094,5656.9,0.512649675,5810.694902,
60095,5657,0.939679089,5938.903727,
60096,5657.1,0.569212497,5827.863749,
60097,5657.2,0.445196291,5790.758887,
60098,5657.3,0.979959255,5951.287776,
60099,5657.4,0.309461695,5750.238509,
60100,5658.4,0.270181005,5739.454302,
60101,5658.5,0.441559932,5790.96798,
60102,5658.6,0.597513529,5837.854059,
60103,5658.7,0.663897992,5857.869398,
60104,5658.8,0.539024475,5820.507343,
60105,5658.9,0.606888128,5840.966439,
60106,5659,0.350304448,5764.091334,
60107,5659.1,0.990629903,5956.288971,
60108,5659.2,0.543403117,5822.220935,
60109,5659.3,0.737204065,5880.461219,
60110,5659.4,0.425531012,5787.059304,
60111,5659.5,0.861733004,5918.019901,
60112,5659.6,0.551398889,5825.019667,
60113,5659.7,0.980078948,5953.723684,
60114,5659.8,0.699953947,5869.786184,
60115,5659.9,0.783823866,5895.04716,
60116,5660,0.885779451,5925.733835,
60117,5660.1,0.029381357,5668.914407,
60118,5660.2,0.424607973,5787.582392,
60119,5660.3,0.283175283,5745.252585,
60120,5660.4,0.854903985,5916.871195,
60121,5660.5,0.537362325,5821.708697,
60122,5660.6,0.31860005,5756.180015,
60123,5660.7,0.681244289,5865.073287,
60124,5660.8,0.812146416,5904.443925,
60125,5660.9,0.021871708,5667.461512,
60126,5661,0.482100752,5805.630226,
60127,5661.1,0.874740989,5923.522297,
60128,5661.2,0.843666713,5914.300014,
60129,5661.3,0.159205396,5709.061619,
60130,5661.4,0.307062738,5753.518821,
60131,5661.5,0.033637015,5671.591104,
60132,5661.6,0.769946404,5892.583921,
60133,5661.7,0.913871465,5935.86144,
60134,5661.8,0.202380005,5722.514001,
60135,5661.9,0.79167647,5899.402941,
60136,5662,0.316257751,5756.877325,
60137,5662.1,0.472541476,5803.862443,
60138,5663.1,0.576513092,5836.053928,
60139,5663.2,0.157747734,5710.52432,
60140,5663.3,0.653717635,5859.415291,
60141,5663.4,0.293319512,5751.395854,
60142,5663.5,0.447310508,5797.693152,
60143,5663.6,0.877758645,5926.927593,
60144,5663.7,0.671848242,5865.254473,
60145,5663.8,0.11320094,5697.760282,
60146,5663.9,0.037092295,5675.027688,
60147,5664,0.75793473,5891.380419,
60148,5664.1,0.719435188,5879.930556,
60149,5664.2,0.884932653,5929.679796,
60150,5664.3,0.001973566,5664.89207,
60151,5664.4,0.396556505,5783.366951,
60152,5664.5,0.665956257,5864.286877,
60153,5664.6,0.26132999,5742.998997,
60154,5664.7,0.903201241,5935.660372,
60155,5664.8,0.187101449,5720.930435,
60156,5664.9,0.956074664,5951.722399,
60157,5665,0.577291755,5838.187527,
60158,5665.1,0.36598105,5774.894315,
60159,5665.2,0.182121362,5719.836408,
60160,5665.3,0.774946692,5897.784008,
60161,5665.4,0.329804305,5764.341291,
60162,5665.5,0.016423914,5670.427174,
60163,5665.6,0.323539791,5762.661937,
60164,5665.7,0.617649596,5850.994879,
60165,5665.8,0.245105717,5739.331715,
60166,5665.9,0.76951373,5896.754119,
60167,5666,0.535949342,5826.784802,
60168,5666.1,0.936537486,5947.061246,
60169,5666.2,0.934355016,5946.506505,
60170,5666.3,0.179817542,5720.245263,
60171,5666.4,0.953631817,5952.489545,
60172,5666.5,0.333223519,5766.467056,
60173,5666.6,0.74663583,5890.590749,
60174,5667.6,0.654368527,5863.910558,
60175,5667.7,0.57199982,5839.299946,
60176,5667.8,0.495905006,5816.571502,
60177,5667.9,0.509557145,5820.767144,
60178,5668,0.678396098,5871.518829,
60179,5668.1,0.991958579,5965.687574,
60180,5668.2,0.477146005,5811.343802,
60181,5668.3,0.725380235,5885.914071,
60182,5668.4,0.969227486,5959.168246,
60183,5668.5,0.221682733,5735.00482,
60184,5668.6,0.73626238,5889.478714,
60185,5668.7,0.785567729,5904.370319,
60186,5668.8,0.633173765,5858.75213,
60187,5668.9,0.112130742,5702.539223,
60188,5669,0.842004442,5921.601333,
60189,5669.1,0.333882402,5769.264721,
60190,5669.2,0.949808738,5954.142622,
60191,5669.3,0.550309738,5834.392921,
60192,5669.5,0.958867709,5957.160313,
60193,5669.6,0.406436292,5791.530887,
60194,5669.7,0.82807084,5918.121252,
60195,5669.8,0.501437742,5820.231323,
60196,5669.9,0.397199921,5789.059976,
60197,5670,0.959819997,5957.945999,
60198,5670.1,0.631956014,5859.686804,
60199,5670.2,0.2846045,5755.58135,
60200,5670.3,0.169230483,5721.069145,
60201,5670.4,0.754774,5896.8322,
60202,5670.5,0.566407452,5840.422235,
60203,5670.6,0.714608019,5884.982406,
60204,5670.7,0.358243043,5778.172913,
60205,5670.8,0.874029189,5933.008757,
60206,5670.9,0.444565372,5804.269611,
60207,5671,0.371612862,5782.483859,
60208,5671.1,0.097180249,5700.254075,
60209,5671.2,0.608850668,5853.8552,
60210,5671.3,0.411789693,5794.836908,
60211,5672.3,0.124766884,5709.730065,
60212,5672.4,0.340763109,5774.628933,
60213,5672.5,0.132853491,5712.356047,
60214,5672.6,0.099426478,5702.427944,
60215,5672.7,0.755308271,5899.292481,
60216,5672.8,0.624756145,5860.226843,
60217,5672.9,0.805939556,5914.681867,
60218,5673,0.942617506,5955.785252,
60219,5673.1,0.516193901,5827.95817,
60220,5673.2,0.810324438,5916.297331,
60221,5673.3,0.476928027,5816.378408,
60222,5673.4,0.480835448,5817.650634,
60223,5673.5,0.078225885,5696.967766,
60224,5673.6,0.185246679,5729.174004,
60225,5673.7,0.734810486,5894.143146,
60226,5673.8,0.352832807,5779.649842,
60227,5673.9,0.867419374,5934.125812,
60228,5674,0.218628879,5739.588664,
60229,5674.1,0.182694268,5728.90828,
60230,5674.2,0.958230929,5961.669279,
60231,5674.3,0.112806957,5708.142087,
60232,5674.4,0.913866842,5948.560053,
60233,5674.5,0.321825862,5771.047759,
